,Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
839,840,0.0,59.0,4.0,1.0,2.0,0.0,3.0,12.0,155.2,26.8,12.9,1.0,51.0,42.8,1.0,6.0,2.3,12.0,490.15,13.2,8.2,19.0,1.4,0.58,0.75,0.4,1.0,0.41,0.08,0.58,0.08,0.065,1.0,51.0,1.0,42.8,0.0,0.0,1.0,1.0,0
840,841,1.0,48.0,4.0,1.0,1.0,0.0,3.0,31.0,411.8,18.5,13.2,1.0,36.0,13.2,1.0,3.0,5.1,13.0,432.8,13.8,9.65,8.0,1.6,0.53,1.0,1.0,1.0,0.95,0.06,0.32,0.22,1.0,1.0,39.0,2.0,14.4,1.0,0.0,0.93,0.91,0
841,842,1.0,32.0,4.0,1.0,2.0,0.0,0.0,4.0,28.5,27.85,7.1,0.0,23.0,9.5,0.5,7.0,1.7,17.0,943.35,14.6,6.0,66.0,2.4,0.29,0.0,0.06,0.23,0.04,0.0,0.75,0.5,0.52,0.0,23.0,1.0,9.5,0.0,2.0,1.0,1.0,0
842,843,1.0,42.0,4.5,1.0,1.0,0.0,0.0,5.0,27.2,7.2,5.4,0.0,13.0,5.7,0.0,1.0,1.25,11.0,723.7,9.4,6.8,45.0,1.7,0.45,0.0,0.03,0.45,0.03,0.0,0.0,0.185,1.0,0.0,13.0,1.0,5.7,1.0,0.5,1.0,1.0,0
843,844,1.0,38.0,5.0,2.0,2.0,0.0,0.0,3.0,5.8,5.3,1.9,1.0,21.0,15.4,0.0,24.0,2.3,68.0,2756.6,12.4,3.2,354.0,3.5,0.22,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.32,1.0,37.0,3.0,27.4,0.0,2.0,0.46,0.565,0
844,845,1.0,33.0,2.0,1.0,1.0,0.0,1.0,5.0,49.6,21.4,9.9,1.0,25.0,10.1,0.0,2.0,2.3,102.0,4078.6,13.5,5.1,334.0,1.4,0.73,0.5,0.0,0.04,0.01,0.0,0.6,0.0,0.295,1.0,180.0,5.0,53.3,1.0,2.0,0.14,0.18,0
845,846,0.0,54.0,3.0,1.0,2.0,0.0,0.0,2.0,12.8,13.5,6.4,0.0,36.0,13.8,0.0,2.0,1.8,11.5,351.8,9.7,6.7,28.0,1.4,0.69,0.0,0.05,0.15,0.03,0.0,1.0,0.5,0.07,0.0,39.0,2.0,14.7,0.0,1.0,0.92,0.93,0
846,847,1.0,48.0,0.0,1.0,1.0,0.0,0.0,4.0,28.1,10.7,7.0,0.0,1.0,1.4,0.0,3.0,1.2,5.0,286.4,9.6,5.7,39.0,1.8,0.4,0.0,0.08,0.8,0.09,0.25,0.0,0.0,0.8,0.0,1.0,1.0,1.4,0.0,0.0,1.0,1.0,0
847,848,1.0,48.0,4.0,1.0,3.0,0.0,0.0,14.0,200.0,22.0,14.2,1.0,54.0,48.6,0.0,0.0,1.4,3.0,268.35,16.5,15.9,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.14,0.35,0.21,1.0,1.0,54.0,1.0,48.6,1.0,1.0,0.97,1.0,0
848,849,1.0,52.5,5.0,1.0,2.0,0.0,0.0,2.0,2.3,5.0,5.4,0.0,3.0,0.2,0.0,26.0,2.0,63.0,2033.3,9.6,3.1,319.0,3.4,0.12,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.295,0.0,20.0,3.5,10.9,0.0,0.0,0.07,0.01,0
849,850,0.0,56.0,1.0,0.0,2.0,0.0,0.0,8.0,105.2,9.6,13.1,1.0,7.0,7.0,1.0,0.0,0.8,1.0,46.3,6.6,9.2,6.0,3.0,0.0,0.0,1.0,0.83,1.0,0.0,0.62,0.0,0.25,1.0,11.5,2.0,16.8,0.0,1.0,0.43,0.41,0
850,851,1.0,62.0,3.0,2.0,2.0,0.0,0.0,2.0,9.1,3.5,4.5,0.0,8.0,4.55,0.0,2.0,1.5,6.0,506.5,11.9,7.2,46.0,1.6,0.5,0.0,0.0,0.33,0.01,0.0,0.5,0.5,0.455,0.0,8.0,1.0,4.6,1.0,2.0,1.0,1.0,0
851,852,1.0,58.0,2.0,1.0,1.0,0.0,0.0,17.0,28.2,17.8,5.0,0.0,32.0,14.3,0.5,0.0,1.3,11.0,191.9,5.1,2.2,62.0,3.7,0.45,0.0,0.69,1.0,0.7,0.05,0.41,0.11,0.115,0.0,32.0,1.0,14.3,0.0,0.0,1.0,1.0,0
852,853,1.0,48.0,3.0,2.0,3.0,1.0,0.0,3.0,26.1,6.6,8.7,1.0,13.0,4.8,0.0,0.0,1.7,5.0,78.7,4.3,3.2,14.0,1.4,0.6,0.0,0.115,0.6,0.33,0.0,0.0,0.0,1.0,1.0,11.0,2.0,8.1,1.0,0.0,0.81,0.59,0
853,854,1.0,48.0,3.0,1.0,1.0,0.0,0.0,9.0,33.5,12.65,8.3,0.0,10.0,3.7,0.0,6.0,3.1,30.0,962.6,11.1,7.1,42.0,1.8,0.4,0.5,0.03,0.13,0.03,0.0,0.25,0.25,1.0,0.0,12.0,2.0,5.1,1.0,1.0,0.83,0.72,0
854,855,1.0,34.0,3.0,1.5,4.0,1.0,0.0,11.0,91.8,11.6,8.3,0.0,15.0,4.05,1.0,0.0,1.8,4.5,300.9,5.6,3.1,52.0,3.3,0.22,0.0,0.23,1.0,0.625,0.0,0.63,0.27,1.0,0.0,34.0,3.0,16.3,1.0,1.0,0.44,0.57,0
855,856,0.0,59.0,4.0,1.0,2.0,0.0,1.0,9.0,94.6,17.1,10.5,1.0,45.0,29.4,0.0,0.0,1.0,1.0,167.85,11.65,6.7,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.11,0.25,1.0,45.0,1.0,29.4,0.0,2.0,1.0,1.0,0
856,857,1.0,65.0,3.0,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,11.0,10.2,0.0,0.0,1.0,1.0,16.4,4.0,8.2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3.0,38.7,0.0,1.0,0.93,0.26,0
857,858,1.0,55.0,2.0,1.0,3.0,0.0,0.0,6.0,41.1,12.0,6.8,1.0,41.0,23.5,0.0,3.0,1.4,11.0,515.8,12.1,4.8,73.0,1.6,0.45,0.0,0.18,0.54,0.07,0.16,0.16,0.5,0.18,1.0,41.0,1.0,23.5,1.0,1.0,1.0,1.0,0
858,859,0.0,31.0,4.0,1.0,2.0,0.0,0.0,4.0,33.9,13.7,8.4,0.0,1.0,0.1,0.0,4.0,1.45,7.0,182.2,10.0,5.6,19.0,1.5,0.57,0.0,0.17,0.57,0.18,0.25,1.0,0.25,0.57,0.0,14.0,2.0,6.2,0.0,1.0,0.07,0.01,0
859,860,0.0,54.0,3.0,1.0,1.0,0.0,0.0,6.0,33.9,6.3,5.6,0.0,5.0,1.1,1.0,0.0,2.3,8.0,97.8,6.0,3.1,13.0,1.5,0.62,0.0,0.2,0.75,0.34,0.0,0.83,0.5,0.0,0.0,24.0,6.0,11.9,0.0,0.0,0.2,0.09,0
860,861,1.0,38.0,3.0,1.0,4.0,1.0,0.0,3.0,14.5,5.6,4.8,0.0,6.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.165,0.66,0.66,0.0,0.0,6.0,1.0,2.8,0.0,0.0,1.0,1.0,0
861,862,1.0,38.0,3.0,1.0,4.0,1.0,0.0,3.0,13.45,5.6,4.8,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.33,0.83,0.66,0.0,0.0,1.0,1.0,0.4,0.0,0.0,1.0,1.0,0
862,863,1.0,22.0,5.0,1.0,3.0,0.0,0.0,2.0,1.3,5.5,0.6,0.0,5.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,5.0,1.0,0.7,0.0,0.0,1.0,1.0,0
863,864,1.0,51.0,5.0,1.0,2.0,0.0,0.0,5.0,23.5,12.4,4.7,0.0,4.0,1.5,1.0,6.0,1.3,16.0,935.0,7.2,2.4,288.0,3.9,0.06,0.0,0.02,1.0,0.02,0.0,0.0,0.0,0.87,0.0,10.0,3.0,5.2,1.0,0.0,0.4,0.28,0
864,865,1.0,51.0,5.0,1.0,1.5,0.0,0.0,4.0,17.1,9.7,3.15,0.0,8.0,3.1,1.0,7.0,1.35,21.0,1166.9,7.3,2.6,317.0,4.0,0.04,0.0,0.01,0.19,0.01,0.0,0.0,0.0,0.41,0.0,10.0,2.0,2.0,1.0,0.0,0.8,0.88,0
865,866,1.0,51.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,6.0,1.3,17.0,982.2,7.2,2.5,294.0,1.75,0.05,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.21,0.0,52.0,2.0,21.4,1.0,0.0,0.01,0.0,0
866,867,0.0,35.0,3.0,1.5,1.0,0.0,0.0,11.0,29.7,6.1,2.7,0.0,2.0,0.6,1.0,24.0,2.2,17.0,3062.6,11.5,3.7,356.0,4.9,0.18,0.0,0.0,0.16,0.31,0.0,0.0,0.0,0.5,0.0,29.0,3.0,11.4,0.5,0.0,0.515,0.05,0
867,868,1.0,62.0,4.0,2.0,2.0,0.0,0.0,2.0,15.6,7.0,7.8,0.0,12.5,10.9,0.0,5.0,2.7,6.5,470.3,8.4,5.0,34.0,1.4,0.62,0.0,0.01,0.08,0.03,0.0,0.55,0.5,0.245,0.0,17.0,1.0,10.9,1.0,0.5,1.0,1.0,0
868,869,1.0,63.0,4.0,1.0,1.0,0.0,0.0,4.0,40.0,16.7,9.0,0.0,15.0,6.1,0.0,3.0,3.8,26.0,914.4,11.4,5.7,41.0,1.3,0.73,0.0,0.03,0.15,0.04,0.0,0.75,0.0,0.13,0.0,15.0,1.0,6.1,0.0,0.0,1.0,1.0,0
869,870,0.0,40.0,4.0,2.0,4.0,1.0,1.0,2.0,25.4,11.0,12.7,1.0,10.0,10.0,0.0,7.0,1.5,12.0,811.7,13.6,8.1,62.0,3.0,0.16,0.0,0.01,0.16,0.03,0.0,1.0,0.5,0.155,1.0,10.0,1.0,10.0,0.0,0.5,1.0,1.0,0
870,871,1.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,4.0,1.8,0.0,1.0,1.9,8.0,570.1,9.2,6.7,44.0,1.8,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,5.0,2.0,3.3,1.0,0.5,0.71,0.54,0
871,872,1.0,42.0,2.0,0.0,1.0,0.0,0.0,3.5,15.4,7.6,5.1,0.0,3.0,3.8,0.0,0.0,1.0,1.0,28.0,13.15,3.1,9.0,2.0,0.0,0.0,0.62,1.0,0.55,0.0,0.0,0.33,0.5,0.0,3.0,1.0,3.8,1.0,0.0,1.0,1.0,0
872,873,0.0,34.0,2.0,0.0,2.0,1.0,0.0,4.0,158.2,21.0,8.7,0.0,11.0,18.3,0.0,1.0,2.1,8.0,352.4,10.7,4.6,35.0,1.8,0.5,0.0,0.1,0.5,0.09,0.0,0.5,0.5,0.045,0.0,15.0,2.0,28.2,0.0,0.0,0.73,0.64,0
873,874,0.0,41.0,3.0,0.0,4.0,1.0,0.0,2.0,1.6,3.5,0.8,0.0,31.0,6.4,0.0,1.0,1.9,18.0,474.2,24.2,6.6,31.0,1.5,0.55,0.0,0.0,0.11,0.0,1.0,0.5,0.0,0.11,0.0,23.0,3.0,6.4,0.0,1.0,1.0,1.0,0
874,875,1.0,33.0,4.0,0.0,2.0,0.0,0.0,9.5,33.1,12.0,4.7,0.0,14.0,3.5,1.0,0.0,1.2,3.0,94.1,12.7,3.9,33.0,1.3,0.66,0.0,0.29,1.0,0.35,0.0,0.42,0.04,0.125,0.0,14.0,1.0,3.5,0.0,0.0,1.0,1.0,0
875,876,0.0,40.5,4.0,0.0,2.0,0.0,0.0,5.0,15.1,4.0,3.0,0.0,2.0,1.3,0.0,0.0,3.2,39.0,705.7,14.9,5.3,41.0,1.4,0.69,0.0,0.01,0.12,0.02,0.0,0.4,0.2,0.94,0.0,2.0,1.0,1.3,1.0,0.0,1.0,1.0,0
876,877,1.0,42.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.3,0.0,1.0,1.9,8.0,570.1,9.2,6.7,44.0,1.9,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,7.0,2.0,3.8,1.0,0.5,0.85,0.6,0
877,878,0.0,41.0,3.0,0.0,4.0,1.0,0.0,4.0,14.8,17.7,3.7,0.0,30.0,7.0,0.0,0.0,1.7,14.0,352.5,27.5,7.6,26.0,1.2,0.71,0.0,0.05,0.28,0.04,0.5,0.25,0.25,0.14,0.0,84.0,2.0,18.3,0.0,0.0,0.35,0.38,0
878,879,0.5,69.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.2,0.0,2.5,1.9,16.0,424.6,10.7,4.2,52.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.59,0.0,50.0,4.0,13.9,0.0,1.0,0.61,0.51,0
879,880,1.0,38.0,4.0,0.5,2.0,0.0,0.0,7.0,33.1,12.0,4.7,0.0,16.0,3.5,1.0,0.0,1.2,3.0,199.15,12.7,3.9,43.0,1.3,0.66,0.0,0.27,1.0,0.35,0.0,0.42,0.0,0.5,0.0,16.0,1.0,3.5,0.0,0.0,1.0,1.0,0
880,881,0.0,37.0,3.0,0.0,2.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.0,0.5,0.0,12.0,2.7,4.5,7666.3,11.2,6.2,448.0,2.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,2.0,1.5,2.0,0.0,0.0,0.785,1.0,0
881,882,1.0,48.0,4.0,1.0,1.0,0.0,3.0,31.0,411.8,18.5,13.2,1.0,38.0,13.3,1.0,3.0,5.1,13.0,432.8,13.8,8.5,8.0,1.6,0.53,1.0,1.0,1.0,0.95,0.06,0.32,0.22,1.0,1.0,41.0,2.0,14.5,1.0,0.0,0.92,0.91,0
882,883,0.0,63.0,2.0,0.0,2.0,0.0,0.0,2.0,4.9,4.0,2.4,0.0,12.0,5.1,0.0,0.0,1.8,7.0,443.6,8.2,5.0,60.0,2.4,0.42,0.0,0.01,0.245,0.01,0.0,0.0,0.0,0.1,0.0,17.0,3.0,8.6,1.0,0.5,1.0,0.59,0
883,884,1.0,32.0,4.0,1.0,2.0,0.0,0.0,8.0,47.1,20.5,5.8,0.0,10.0,12.6,0.0,3.0,1.4,11.0,340.6,11.0,4.6,51.0,2.0,0.45,0.0,0.19,0.72,0.13,0.0,0.5,0.25,0.09,0.0,22.0,3.0,20.4,0.0,1.0,0.45,0.61,0
884,885,1.0,33.0,2.0,1.0,1.0,0.0,1.0,5.0,49.6,21.4,9.9,1.0,50.0,15.6,0.0,2.0,2.3,102.0,4078.6,13.5,5.1,334.0,1.4,0.73,0.5,0.0,0.04,0.01,0.0,0.6,0.0,0.59,1.0,258.0,6.0,73.7,1.0,2.0,0.19,0.21,0
885,886,1.0,35.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,0.0,7.0,1.8,49.0,1721.0,8.6,3.4,263.0,3.5,0.22,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.07,0.0,42.0,4.0,17.2,1.0,0.0,0.21,0.26,0
886,887,1.0,62.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.5,1.5,20.5,881.2,8.25,5.3,109.0,4.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.585,0.0,6.0,1.0,5.0,1.0,0.0,1.0,1.0,0
887,888,1.0,64.0,2.0,2.0,2.0,0.0,1.0,9.0,83.2,21.15,9.2,1.0,19.0,23.7,0.0,2.0,1.2,14.0,446.35,6.9,6.0,103.0,2.0,0.28,0.5,0.11,0.64,0.19,0.0,0.44,0.33,0.405,1.0,19.0,1.0,23.7,0.0,1.5,1.0,1.0,0
888,889,1.0,58.0,3.0,1.0,1.0,0.0,0.0,6.0,9.1,3.1,1.5,0.0,11.0,0.55,0.0,8.0,1.8,47.0,825.0,6.2,2.0,215.0,2.7,0.29,0.0,0.01,0.12,0.01,0.0,0.33,0.16,0.195,0.0,11.0,1.0,2.4,0.0,0.0,1.0,1.0,0
889,890,0.0,54.0,3.0,1.0,1.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,6.0,2.4,0.0,0.0,9.2,159.0,1661.2,7.4,4.2,42.0,1.0,0.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.035,0.0,9.0,2.0,3.9,1.0,0.0,0.66,0.61,0
890,891,1.0,41.0,3.0,1.0,6.0,1.0,0.0,3.0,17.8,6.0,5.9,0.0,10.0,5.5,0.0,1.0,1.2,8.0,565.8,15.1,6.4,73.0,2.15,0.62,0.0,0.01,0.37,0.03,0.0,0.33,0.33,0.12,0.0,10.0,1.0,5.5,0.0,0.0,1.0,1.0,0
891,892,1.0,43.5,3.0,1.0,6.0,1.0,0.0,2.0,11.1,4.5,5.5,0.0,9.0,7.1,0.0,2.0,1.4,18.0,1215.1,9.5,6.6,125.0,1.8,0.44,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.585,0.0,9.0,1.0,7.1,0.0,0.0,1.0,1.0,0
892,893,0.0,47.0,3.0,1.0,3.0,0.0,0.0,2.0,5.5,9.5,2.7,0.0,13.0,2.7,0.0,2.0,1.2,13.0,408.1,14.3,4.2,79.0,2.4,0.3,0.0,0.01,0.15,0.01,0.0,0.0,0.0,0.02,0.0,13.0,1.0,2.7,0.0,0.0,0.365,1.0,0
893,894,0.0,36.0,4.0,1.0,4.0,1.0,1.0,6.0,95.4,16.3,15.9,1.0,35.0,35.0,0.0,1.0,1.5,3.0,143.7,9.9,6.5,14.0,2.6,0.0,1.0,0.44,1.0,0.66,0.0,0.83,0.5,0.25,1.0,55.0,2.0,18.65,1.0,0.0,0.63,0.79,0
894,895,0.0,44.0,5.0,2.0,4.0,1.0,0.0,3.0,12.55,7.0,1.5,0.0,1.0,0.0,0.0,3.0,1.7,4.5,1058.2,12.0,2.8,206.0,2.2,0.53,0.0,0.0,0.06,0.0,0.0,0.33,0.0,0.12,0.0,1.0,1.0,0.0,0.0,0.0,0.785,0.0,0
895,896,1.0,33.0,2.0,1.0,1.0,0.0,1.0,5.0,49.6,21.4,9.9,1.0,51.0,15.7,0.0,2.0,2.3,102.0,4078.6,13.5,5.1,334.0,1.4,0.73,0.5,0.0,0.04,0.01,0.0,0.6,0.0,0.59,1.0,257.0,6.0,73.8,1.0,2.0,0.19,0.215,0
896,897,0.0,21.0,5.0,1.0,3.0,0.0,0.0,4.0,4.2,5.7,1.0,1.0,21.0,7.3,1.0,1.0,5.3,38.0,800.1,13.5,7.4,20.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.25,0.25,0.21,1.0,28.0,2.0,8.3,0.0,1.5,0.75,0.87,0
897,898,1.0,35.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.2,0.0,0.0,1.7,2.0,123.5,6.6,10.2,7.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.165,1.0,9.0,2.0,2.7,0.0,0.0,0.44,0.24,0
898,899,1.0,44.0,3.0,1.0,1.0,0.0,2.0,15.0,59.9,12.2,3.9,1.0,47.0,19.8,1.0,12.0,2.4,30.0,1408.0,13.3,4.1,138.0,1.7,0.53,0.16,0.04,0.5,0.04,0.0,0.13,0.06,0.1,1.0,47.0,1.0,19.8,1.0,2.0,1.0,1.0,0
899,900,1.0,30.0,3.0,1.0,1.5,0.0,0.0,3.0,1.2,5.3,0.4,1.0,38.0,8.1,0.0,3.0,2.8,31.0,525.1,14.4,2.6,69.0,1.75,0.58,0.0,0.0,0.09,0.0,0.33,0.33,0.0,0.19,1.0,38.0,1.0,8.1,0.0,0.0,1.0,0.715,0
900,901,0.0,59.0,4.0,1.0,2.0,0.0,0.0,4.0,33.7,14.2,8.4,1.0,15.0,15.7,0.0,1.0,1.3,2.0,90.7,18.5,11.3,6.0,1.65,0.0,0.0,0.38,1.0,0.37,0.0,0.5,0.25,0.0,1.0,16.5,1.0,15.7,0.0,0.0,1.0,1.0,0
901,902,0.0,40.0,4.0,2.0,4.0,1.0,5.0,9.0,117.8,17.8,13.0,1.0,68.0,64.6,1.0,0.0,1.0,1.0,75.3,17.0,8.3,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,1.0,84.0,2.0,70.9,0.0,0.0,0.8,0.91,0
902,903,1.0,56.0,2.0,2.0,2.0,0.0,0.0,5.0,42.3,9.6,9.35,0.0,5.0,5.5,1.0,1.5,2.0,7.0,520.9,8.6,4.9,53.0,1.9,0.5,0.0,0.05,0.25,0.08,0.2,0.8,0.2,0.05,0.0,5.0,1.0,5.5,0.0,0.0,1.0,0.695,0
903,904,0.0,43.0,3.0,1.0,4.0,1.0,0.0,4.0,34.8,10.0,8.7,1.0,14.0,14.9,0.0,0.0,3.2,7.0,321.0,17.0,7.1,14.0,2.4,0.14,0.0,0.05,0.57,0.1,0.0,0.335,0.25,0.0,1.0,14.0,1.0,14.9,1.0,1.0,1.0,1.0,0
904,905,0.5,58.0,3.0,0.0,2.0,0.0,0.0,3.0,21.5,5.5,5.3,0.0,6.0,12.3,0.0,2.0,0.7,2.0,51.3,8.4,5.1,7.0,4.5,0.0,0.5,0.26,1.0,0.41,0.0,0.25,0.0,0.0,0.0,30.0,5.0,26.4,0.0,2.0,0.2,0.46,0
905,906,1.0,62.0,3.0,1.0,2.0,0.5,1.0,2.0,28.5,12.5,14.2,1.0,28.0,64.4,0.0,1.0,1.7,2.0,80.7,10.1,11.5,4.0,2.0,0.165,1.0,0.35,1.0,0.35,0.0,1.0,0.5,0.0,0.0,83.0,2.0,97.3,0.0,1.0,0.33,0.66,0
906,907,0.0,54.0,3.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.3,0.0,2.0,1.7,12.0,338.5,9.7,6.9,28.0,1.5,0.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,25.5,1.0,2.3,0.0,0.5,1.0,1.0,0
907,908,0.0,50.0,3.0,0.0,5.0,0.0,1.0,15.0,270.6,14.6,18.0,1.0,22.0,38.6,0.0,7.0,2.2,25.0,1526.9,50.8,15.1,24.0,1.6,0.6,0.14,0.04,0.585,0.405,0.2,0.46,0.46,0.48,1.0,22.0,1.0,38.6,0.0,2.0,1.0,1.0,0
908,909,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,1.0,29.0,9.0,0.0,4.0,1.3,13.0,722.9,18.4,2.9,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.3,1.0,172.0,12.0,35.0,0.0,2.0,0.16,0.25,0
909,910,0.0,50.0,3.0,0.0,5.0,0.0,0.0,14.0,194.8,11.5,13.9,1.0,53.0,72.6,0.0,5.0,2.1,16.0,710.8,16.0,10.9,30.0,1.7,0.5,0.0,0.15,0.87,0.27,0.21,0.42,0.5,0.5,1.0,53.0,1.0,72.6,0.5,0.5,1.0,1.0,0
910,911,0.0,55.0,4.0,0.0,2.0,0.0,0.0,5.0,29.2,7.4,5.8,0.0,8.5,0.2,0.0,1.0,1.8,62.0,2232.9,42.2,11.6,104.0,1.6,0.72,0.0,0.0,0.08,0.01,0.0,0.2,0.0,0.3,0.0,25.0,2.0,7.9,0.0,0.0,0.04,0.02,0
911,912,0.5,59.5,3.0,1.0,2.0,1.0,0.0,2.0,12.4,6.5,3.2,0.0,12.0,10.6,0.0,0.0,1.0,12.5,5.3,5.0,2.6,62.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.32,0.0,15.0,2.0,12.8,0.0,0.0,1.0,1.0,0
912,913,1.0,47.0,4.0,0.0,4.0,0.0,0.0,5.0,12.1,8.5,6.0,0.0,4.0,0.4,0.0,0.0,1.2,3.0,151.5,9.4,4.2,29.0,1.6,0.33,0.0,0.04,0.66,0.07,0.0,0.5,0.0,0.33,0.0,4.0,1.0,0.4,0.0,0.5,1.0,1.0,0
913,914,1.0,48.0,2.0,0.0,3.0,1.0,0.0,3.0,16.7,8.0,3.95,0.0,4.0,3.0,0.5,0.0,1.0,2.0,215.6,9.8,5.1,42.0,1.5,0.5,0.0,0.05,1.0,0.07,0.0,0.66,0.66,0.57,0.0,4.0,1.0,3.0,1.0,0.5,1.0,1.0,0
914,915,0.0,54.0,3.0,1.0,2.5,0.0,0.0,5.0,105.0,33.5,21.0,1.0,28.0,15.1,0.0,1.0,1.6,9.0,231.7,9.3,5.05,22.0,1.6,0.55,0.0,0.49,0.55,0.45,0.0,0.9,0.2,0.11,1.0,28.0,1.0,15.1,0.0,2.0,1.0,1.0,0
915,916,0.5,64.0,2.0,0.0,1.0,0.0,0.0,5.0,25.7,6.8,5.1,0.5,45.0,24.95,0.0,1.0,1.65,13.5,411.7,8.2,3.9,65.0,2.5,0.42,0.0,0.03,0.35,0.06,0.0,0.4,0.2,0.0,1.0,48.0,3.0,39.1,0.0,0.0,0.93,0.96,0
916,917,1.0,43.0,1.0,1.0,3.0,1.0,0.0,3.0,3.5,5.5,1.7,0.0,3.0,0.3,0.0,6.0,1.9,21.0,748.9,11.2,3.0,122.0,3.4,0.19,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.28,0.0,39.0,3.0,6.5,0.0,0.0,0.07,0.04,0
917,918,1.0,38.0,3.0,1.0,4.0,1.0,0.0,2.0,3.0,3.5,1.85,0.0,7.0,2.9,0.0,1.0,1.45,8.0,167.6,12.3,8.3,14.0,1.5,0.5,0.0,0.02,0.25,0.01,0.25,0.5,0.5,0.12,0.0,8.0,2.0,3.5,0.0,1.0,0.87,0.82,0
918,919,1.0,57.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,10.0,1.4,0.0,3.0,1.5,3.0,48.6,8.7,4.4,7.0,1.3,0.66,0.0,0.0,0.0,0.0,0.165,1.0,0.0,0.0,0.0,10.0,1.0,1.4,0.0,1.0,1.0,1.0,0
919,920,0.0,40.0,4.0,2.0,4.0,1.0,6.0,10.0,202.9,25.7,20.2,1.0,80.0,76.8,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,0.5,1.0,93.0,6.0,91.1,1.0,2.0,0.91,0.84,0
920,921,1.0,51.0,4.0,1.0,1.0,0.0,0.0,2.0,6.3,7.0,3.1,0.0,5.0,3.5,0.0,0.0,1.4,14.0,246.9,5.9,3.5,69.0,3.4,0.42,0.0,0.02,0.14,0.02,0.0,0.5,0.0,0.14,0.0,5.0,1.0,3.5,1.0,2.0,0.625,1.0,0
921,922,0.0,39.0,3.0,1.0,6.0,1.0,1.0,13.0,48.8,13.1,3.7,1.0,42.0,11.7,1.0,17.0,2.1,94.0,4499.7,15.8,4.7,447.0,1.6,0.54,1.0,0.01,0.525,0.01,0.15,0.53,0.46,0.2,1.0,45.0,3.0,11.9,1.0,1.0,0.635,0.98,0
