,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
553,1.0,64.0,2.0,2.0,2.0,0.0,1.0,3.0,43.5,14.6,14.5,0.0,,1.5,0.0,0.0,1.0,1.0,32.3,11.3,,,2.0,0.0,,1.0,1.0,1.0,0.0,0.33,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,,1.0,0
554,0.0,35.0,3.0,2.0,1.0,0.0,0.0,4.0,6.6,,1.6,0.0,3.0,0.9,0.0,2.0,1.1,4.0,218.1,10.3,4.9,40.0,,0.0,0.0,0.03,,0.03,0.0,0.0,,,1.0,106.0,,35.2,1.0,,0.02,,0
555,1.0,,3.0,2.0,3.0,0.0,0.0,6.0,,,4.7,0.0,2.0,,0.0,4.0,1.7,11.0,425.4,9.0,4.8,50.0,,0.27,0.0,0.04,0.54,0.06,0.0,0.33,0.0,0.81,0.0,28.0,4.0,22.8,1.0,,0.07,0.02,0
556,,49.0,3.0,1.0,2.0,0.0,0.0,2.0,,15.0,16.3,0.0,4.0,2.7,0.0,1.0,1.1,,242.0,14.5,12.1,17.0,4.0,0.0,0.0,0.1,0.66,0.13,0.0,1.0,1.0,0.33,0.0,4.0,1.0,2.7,0.0,0.0,1.0,1.0,0
557,0.0,46.0,3.0,2.0,1.0,0.0,1.0,3.0,14.9,16.0,4.9,,9.0,3.3,0.0,2.0,1.8,6.0,176.6,15.5,5.3,18.0,2.1,0.33,0.5,,0.5,,0.33,,0.0,0.16,0.0,,1.0,3.3,0.0,,1.0,1.0,0
558,0.0,35.0,3.0,2.0,1.0,0.0,0.0,7.0,17.3,4.7,2.4,0.0,,5.1,0.0,1.0,2.4,39.0,,22.3,8.3,47.0,1.3,0.64,0.0,0.01,0.17,0.01,,0.0,0.0,0.12,1.0,110.0,,48.1,,0.0,0.1,0.1,0
559,1.0,54.0,3.0,2.0,3.0,0.0,,5.0,21.6,8.0,4.3,0.0,1.0,0.4,1.0,4.0,1.4,,976.5,8.7,4.3,153.0,2.2,0.35,,0.02,0.35,,0.0,0.0,0.2,0.57,0.0,1.0,1.0,0.4,0.0,,1.0,1.0,0
560,1.0,51.0,3.0,2.0,3.0,1.0,0.0,2.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,16.0,,30.0,990.0,10.5,,158.0,1.3,0.83,0.0,0.0,0.06,0.0,0.0,1.0,0.5,,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0
561,1.0,48.0,3.0,2.0,3.0,1.0,1.0,4.0,,8.2,7.9,0.0,1.0,1.0,1.0,0.0,1.1,,15.3,,2.1,6.0,1.5,0.5,1.0,0.78,1.0,1.0,0.0,0.0,0.25,,0.0,12.0,,,1.0,,,0.11,0
562,1.0,31.0,5.0,2.0,2.0,0.0,0.0,9.0,35.1,16.3,,,2.0,0.2,1.0,1.0,1.7,12.0,415.9,,2.7,87.0,3.0,0.25,0.0,0.07,0.75,0.08,0.0,0.11,0.0,,0.0,7.0,3.0,1.9,0.0,,0.28,0.1,0
563,1.0,64.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.1,0.0,2.0,,13.0,663.4,6.8,5.2,102.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,2.0,5.5,0.0,0.0,0.25,0.2,0
564,1.0,77.0,2.0,0.0,2.0,0.0,0.0,4.0,47.0,17.0,11.7,0.0,13.0,4.9,0.0,5.0,1.8,14.0,472.9,,6.0,43.0,2.1,0.35,0.0,0.1,0.28,0.09,0.0,0.5,0.0,0.21,,13.0,1.0,4.9,0.0,,,1.0,0
565,1.0,81.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,0.0,3.0,2.0,5.0,133.8,4.0,9.5,7.0,1.6,0.6,0.0,,0.0,0.0,0.0,1.0,1.0,,0.0,3.0,1.0,4.4,0.0,0.0,1.0,1.0,0
566,1.0,64.0,,2.0,,0.0,1.0,7.0,61.8,10.8,8.8,0.0,6.0,3.8,0.0,2.0,1.1,7.0,374.7,6.6,4.8,66.0,2.0,0.28,0.5,0.14,1.0,0.16,0.0,0.42,0.28,0.28,0.0,,1.0,3.8,0.0,2.0,1.0,1.0,0
567,1.0,76.0,2.0,1.0,2.0,0.0,0.0,4.0,,8.2,8.5,0.0,4.0,2.4,1.0,3.0,1.9,11.0,316.4,6.1,3.3,50.0,2.0,0.45,0.0,0.05,0.36,0.1,0.0,0.75,0.25,0.27,0.0,4.0,1.0,2.4,0.0,,1.0,1.0,0
568,,31.0,5.0,2.0,2.0,0.0,0.0,8.0,32.3,17.5,4.0,0.0,4.0,1.0,1.0,0.0,2.0,41.0,748.4,15.5,3.3,111.0,,0.68,0.0,0.03,0.19,0.04,0.0,0.12,0.0,0.39,0.0,42.0,,9.5,1.0,0.0,0.09,0.1,0
569,1.0,38.0,3.0,1.0,2.0,0.0,0.0,,13.9,13.0,6.9,0.0,17.0,4.1,0.0,4.0,1.7,20.0,1027.2,11.1,3.2,176.0,,0.25,0.0,0.0,0.1,0.01,0.0,,0.0,,0.0,68.0,3.0,9.7,1.0,2.0,0.25,0.42,0
570,1.0,64.0,2.0,2.0,2.0,,1.0,5.0,,12.6,10.7,0.0,5.0,3.2,0.0,2.0,1.1,9.0,506.9,7.2,5.0,,2.0,0.33,0.5,0.08,0.55,0.1,0.0,0.4,0.2,,0.0,9.0,2.0,6.9,0.0,,0.55,0.46,0
571,,24.0,2.0,1.0,3.0,0.0,,,25.1,4.2,5.0,0.0,4.0,1.3,0.0,0.0,1.5,9.0,704.8,11.0,6.6,70.0,2.0,0.55,0.0,0.01,0.55,0.03,0.0,0.0,0.2,0.55,0.0,4.0,1.0,1.3,0.0,0.0,1.0,1.0,0
572,0.0,,3.0,1.0,2.0,0.0,2.0,23.0,95.7,14.7,,0.0,41.0,7.7,1.0,2.0,1.1,4.0,29.6,,,16.0,1.5,0.5,1.0,1.0,1.0,,,0.3,0.13,,0.0,41.0,1.0,7.7,,,1.0,1.0,1
573,1.0,50.0,4.0,1.0,2.0,0.0,1.0,2.0,18.5,23.5,9.2,0.0,55.0,,,,1.3,6.0,451.2,10.2,3.8,85.0,1.5,0.5,0.5,0.03,,,0.0,,0.5,0.5,0.0,55.0,1.0,28.8,0.0,,1.0,1.0,0
574,,50.0,4.0,1.0,,0.0,1.0,,49.2,35.3,16.4,,34.0,44.2,0.0,2.0,1.4,7.0,513.0,10.3,3.8,96.0,1.4,,0.5,0.07,0.42,0.09,0.0,1.0,0.33,0.42,,34.0,1.0,44.2,,2.0,1.0,1.0,0
575,1.0,51.0,2.0,1.0,1.0,0.0,0.0,12.0,83.8,12.9,,0.0,16.0,5.4,0.0,0.0,1.8,21.0,445.4,6.2,2.6,91.0,3.1,0.47,0.0,0.14,0.57,0.18,0.0,,0.0,,0.0,16.0,1.0,5.4,1.0,,1.0,1.0,0
576,0.0,28.0,4.0,2.0,2.0,0.0,1.0,4.0,33.7,8.7,8.4,0.0,8.0,13.7,0.0,0.0,,1.0,,6.8,5.4,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.75,,0.0,8.0,1.0,13.7,0.0,0.0,1.0,1.0,0
577,1.0,31.0,4.0,1.0,4.0,1.0,0.0,4.0,86.3,11.5,21.5,0.0,66.0,,0.0,10.0,1.4,18.0,786.2,7.9,,160.0,2.6,0.27,0.0,0.02,0.22,,0.0,0.25,0.25,,0.0,85.0,5.0,,1.0,0.0,0.77,0.73,0
578,1.0,32.0,,1.0,2.0,0.0,0.0,4.0,28.5,28.0,,0.0,14.0,4.8,0.0,7.0,1.7,17.0,707.1,14.6,6.0,66.0,2.4,0.29,,0.06,0.23,0.04,0.0,0.75,0.5,,0.0,14.0,1.0,,0.0,,1.0,,0
579,0.0,28.0,4.0,1.0,3.0,1.0,0.0,5.0,,,11.4,0.0,3.0,,,,1.0,,30.2,11.8,6.0,5.0,3.0,0.0,0.0,,1.0,1.0,0.2,0.8,0.6,0.0,0.0,41.0,2.0,14.9,1.0,,0.07,0.06,0
580,1.0,41.0,3.0,1.0,5.0,1.0,0.0,6.0,10.7,7.0,1.7,0.0,3.0,0.1,0.0,0.0,1.0,,38.3,5.2,2.7,14.0,1.5,0.5,0.0,0.56,1.0,0.27,0.0,0.0,0.16,,0.0,5.0,2.0,0.3,1.0,,0.6,0.33,0
581,1.0,31.0,3.0,1.0,4.0,1.0,,5.0,26.0,9.2,5.2,0.0,,0.7,0.0,6.0,1.4,20.0,329.0,6.4,2.4,96.0,1.8,0.45,0.0,0.05,0.25,0.07,0.2,1.0,0.6,0.1,0.0,9.0,2.0,0.8,0.0,,0.88,,0
582,0.0,33.0,2.0,1.0,1.0,0.0,0.0,,40.7,17.2,,0.0,6.0,1.9,0.0,2.0,1.7,10.0,,17.7,7.7,25.0,1.7,0.5,0.0,0.11,0.5,0.11,0.0,0.2,0.0,,0.0,6.0,,1.9,0.0,2.0,1.0,1.0,0
583,1.0,31.0,4.0,1.0,4.0,1.0,0.0,4.0,86.3,11.5,,0.0,30.0,5.1,,10.0,1.4,18.0,786.2,7.9,3.3,,2.6,0.27,0.0,0.02,0.22,0.1,0.0,0.25,0.25,0.38,0.0,49.0,5.0,9.5,1.0,0.0,0.61,0.53,0
584,1.0,24.0,,,2.0,0.0,0.0,2.0,19.4,29.0,9.7,0.0,6.0,3.3,0.0,0.0,1.2,3.0,116.5,,5.0,18.0,1.0,1.0,0.0,0.17,0.66,0.16,0.5,0.5,0.0,0.0,0.0,6.0,1.0,,0.0,,1.0,1.0,0
585,1.0,29.0,6.0,1.0,,0.0,,5.0,24.2,21.4,4.8,0.0,10.0,1.0,0.0,,1.1,9.0,481.2,23.4,3.4,118.0,4.8,0.0,0.5,0.03,,0.05,0.0,0.4,0.2,,1.0,187.0,15.0,37.7,,0.0,0.05,0.02,0
586,0.0,31.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.0,0.0,1.4,,95.7,10.1,3.0,22.0,2.2,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,2.0,1.0,0.8,0.0,,1.0,1.0,0
587,,26.0,,1.0,2.0,0.0,,5.0,60.2,19.4,12.0,0.0,2.0,1.1,,0.0,1.4,6.0,203.1,15.4,5.9,24.0,1.8,0.5,0.0,0.18,0.83,0.29,0.0,0.4,0.0,,0.0,2.0,1.0,,1.0,2.0,1.0,1.0,0
588,0.0,46.0,3.0,2.0,1.0,0.0,1.0,5.0,33.1,20.4,6.6,,6.0,,0.0,2.0,1.5,4.0,115.3,14.8,6.0,12.0,2.0,0.5,0.5,0.36,1.0,0.28,0.2,,,,,13.0,,4.9,0.0,,0.46,0.28,0
589,0.0,31.0,2.0,2.0,1.0,0.0,0.0,2.0,4.5,7.5,2.2,0.0,4.0,0.4,1.0,0.0,1.5,6.0,,9.9,3.0,,2.0,0.5,0.0,0.04,0.33,0.04,,0.5,1.0,,0.0,7.0,2.0,3.7,1.0,,0.57,0.1,0
590,1.0,43.0,4.0,2.0,6.0,1.0,2.0,8.0,106.9,,13.3,,4.0,0.2,1.0,4.0,1.4,9.0,,,3.8,,4.4,0.11,0.5,0.13,0.88,0.25,0.12,0.12,0.0,0.11,0.0,15.0,3.0,4.5,0.0,0.0,0.26,0.04,0
591,1.0,69.0,2.0,0.0,1.0,0.0,1.0,9.0,,16.0,4.2,0.0,13.0,6.4,1.0,3.0,2.0,22.0,546.4,9.0,,78.0,3.6,0.0,0.33,0.1,0.4,0.07,0.22,0.33,0.11,0.13,0.0,34.0,2.0,15.5,0.0,1.0,0.38,0.41,0
592,0.0,,2.0,1.0,4.0,1.0,0.0,,14.8,14.8,2.9,0.0,28.0,8.5,0.0,4.0,1.5,26.0,904.5,11.4,,182.0,2.6,0.46,0.0,0.02,,,0.0,0.2,0.2,0.15,1.0,81.0,10.0,25.1,0.0,,0.34,,0
593,1.0,39.0,3.0,1.0,1.0,0.0,0.0,3.0,5.4,4.3,1.8,0.0,2.0,0.3,0.0,4.0,1.2,13.0,294.6,,2.2,,4.1,0.07,0.0,0.01,,0.01,,0.0,0.33,0.23,0.0,61.0,3.0,13.1,1.0,,0.03,0.02,0
594,0.0,,3.0,1.0,2.0,0.0,1.0,6.0,142.3,38.0,23.7,0.0,2.0,2.3,1.0,2.0,1.7,10.0,269.0,10.4,6.8,22.0,,0.6,0.5,0.56,0.6,,0.0,1.0,,,0.0,2.0,1.0,,0.0,,1.0,1.0,0
595,1.0,32.0,4.0,2.0,2.0,0.0,0.0,3.0,9.3,18.3,3.1,0.0,5.0,0.4,0.0,0.0,1.3,6.0,230.2,,1.8,88.0,2.8,0.33,0.0,0.04,0.5,0.04,0.0,0.0,0.0,,0.0,5.0,1.0,0.4,1.0,,1.0,1.0,0
596,1.0,51.0,2.0,1.0,1.0,0.0,,20.0,,19.0,9.0,0.0,,2.6,,0.0,1.9,31.0,788.5,6.9,3.0,133.0,3.0,0.51,0.0,0.21,0.64,,0.05,0.45,0.2,0.32,,9.0,1.0,2.6,0.0,0.0,,1.0,0
597,1.0,63.0,4.0,1.0,1.0,0.0,,2.0,8.3,7.0,4.1,,2.0,0.4,0.0,3.0,3.9,27.0,941.7,11.5,,41.0,1.3,0.81,0.0,0.0,0.07,0.0,0.0,0.5,0.0,0.25,0.0,2.0,1.0,0.4,,0.0,1.0,1.0,0
598,0.0,50.0,3.0,0.0,5.0,0.0,2.0,19.0,355.0,14.4,18.6,0.0,9.0,6.3,1.0,6.0,2.2,17.0,786.7,16.6,11.9,,1.7,0.52,0.33,0.24,1.0,0.45,0.15,0.52,0.47,0.47,0.0,9.0,1.0,6.3,0.0,,1.0,1.0,0
599,,59.0,5.0,0.0,2.0,0.0,0.0,3.0,10.7,5.3,3.5,0.0,,2.3,0.0,1.0,1.4,6.0,206.0,12.0,,32.0,1.5,0.66,0.0,0.02,0.5,0.05,0.33,0.33,0.33,0.66,,5.0,1.0,2.3,0.0,1.0,1.0,1.0,0
600,1.0,51.0,2.0,,,,0.0,20.0,180.9,19.0,,0.0,17.0,3.9,0.0,0.0,1.9,31.0,788.5,6.9,3.0,133.0,3.0,,0.0,0.21,0.64,0.22,0.05,0.45,,,0.0,,1.0,3.9,,,1.0,1.0,0
601,0.0,40.0,4.0,2.0,4.0,1.0,6.0,10.0,202.9,25.7,20.2,1.0,25.0,18.8,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,1.0,0.0,0.7,0.5,0.5,1.0,25.0,1.0,18.8,1.0,,1.0,1.0,0
602,,50.0,3.0,0.0,5.0,0.0,,17.0,343.0,,20.1,0.0,1.0,1.5,1.0,3.0,1.7,9.0,310.7,,9.1,20.0,1.7,0.55,0.66,1.0,1.0,1.0,0.17,0.47,0.47,0.44,1.0,15.0,2.0,16.0,1.0,,0.06,0.09,0
603,0.0,44.0,4.0,2.0,4.0,,,6.0,8.5,8.5,1.4,,49.0,9.4,0.0,3.0,1.7,17.0,150.5,,2.3,37.0,1.8,0.52,0.0,0.06,0.35,0.05,0.66,0.5,0.16,,0.0,49.0,1.0,9.4,0.0,,,1.0,0
604,1.0,38.0,3.0,,2.0,0.0,,4.0,41.3,27.7,10.3,0.0,18.0,6.1,1.0,4.0,1.8,23.0,1179.6,11.5,3.5,,2.6,0.26,0.0,0.02,0.17,0.03,0.25,0.25,0.25,0.82,0.0,,1.0,6.1,0.0,,1.0,1.0,0
605,,55.0,5.0,1.0,2.0,0.0,0.0,3.0,2.9,6.0,0.9,0.0,4.0,0.6,1.0,2.0,1.2,7.0,102.6,11.5,3.6,22.0,1.7,0.42,0.0,0.05,0.42,0.02,0.33,0.66,0.33,,0.0,4.0,1.0,0.6,,1.0,1.0,1.0,0
606,1.0,,3.0,0.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.2,0.0,7.0,1.8,49.0,1721.0,8.6,3.4,,3.5,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,4.0,13.9,1.0,0.0,0.05,0.08,0
607,0.0,36.0,3.0,0.0,,1.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,5.0,2.1,58.0,1671.8,,5.6,136.0,2.1,0.34,0.0,,0.0,0.0,,0.0,0.0,0.12,0.0,1.0,1.0,1.1,0.0,,,1.0,0
608,0.0,57.0,5.0,1.0,2.0,0.0,0.0,5.0,70.5,64.0,14.1,0.0,108.0,26.7,1.0,1.0,1.7,4.0,51.6,18.5,7.3,4.0,,0.75,,1.0,1.0,1.0,0.2,0.4,0.2,0.0,0.0,108.0,1.0,26.7,0.0,0.0,1.0,1.0,0
609,1.0,42.0,3.0,1.0,2.0,0.0,0.0,6.0,13.1,8.0,2.1,0.0,6.0,0.8,0.0,9.0,,83.0,2198.9,20.0,5.4,241.0,1.6,0.61,0.0,0.0,0.07,0.0,0.16,0.0,0.5,,0.0,46.0,3.0,11.8,0.0,,0.13,0.06,0
610,,60.0,5.0,2.0,,0.0,0.0,3.0,24.1,9.3,8.0,0.0,3.0,,0.0,1.0,,6.0,101.4,,7.2,7.0,1.0,1.0,0.0,,0.5,0.23,0.0,0.66,0.33,0.0,,,1.0,0.4,0.0,,,1.0,0
611,0.0,45.0,3.0,2.0,2.0,0.0,0.0,5.0,15.4,3.6,3.0,,4.0,,1.0,2.0,2.0,,1225.4,12.4,4.0,144.0,2.6,0.37,0.0,0.0,,0.01,0.0,0.4,0.2,0.34,0.0,58.0,2.0,9.6,0.0,,0.06,0.13,0
612,0.0,43.0,3.0,1.0,1.0,,0.0,2.0,,8.0,4.8,0.0,24.0,3.9,0.0,0.0,1.2,2.0,14.0,6.4,2.8,4.0,1.0,1.0,0.0,0.5,1.0,0.68,0.0,0.0,0.0,,0.0,24.0,1.0,3.9,0.0,0.0,1.0,1.0,0
613,0.0,44.0,4.0,2.0,4.0,1.0,0.0,6.0,8.5,8.5,,,,0.8,,3.0,1.7,17.0,150.5,11.5,2.3,37.0,1.8,0.52,0.0,0.06,0.35,0.05,0.66,,0.16,0.05,,4.0,1.0,0.8,0.0,1.0,1.0,1.0,0
614,1.0,35.0,4.0,1.0,4.0,1.0,,3.0,4.0,9.0,1.3,,3.0,0.8,0.0,2.0,1.1,6.0,303.7,8.5,,182.0,7.6,0.0,0.0,0.01,0.5,0.01,,,0.0,0.5,1.0,90.0,6.0,35.7,0.0,,0.03,0.02,0
615,1.0,42.0,5.0,1.0,2.0,0.0,0.0,6.0,20.4,,3.4,0.0,4.0,0.8,0.0,1.0,1.1,7.0,266.2,9.5,5.2,44.0,1.1,0.85,0.0,0.07,0.85,0.07,0.0,0.33,0.33,,0.0,,2.0,1.9,0.0,,0.44,0.42,0
616,0.0,40.0,2.0,,4.0,1.0,0.0,6.0,15.6,,2.6,0.0,3.0,5.9,1.0,0.0,1.2,10.0,507.5,10.8,6.5,62.0,2.0,0.5,0.0,0.03,0.6,0.03,0.16,0.16,0.33,0.3,0.0,3.0,1.0,5.9,0.0,,1.0,1.0,0
617,0.0,37.0,3.0,1.0,3.0,1.0,0.0,6.0,40.1,10.0,6.6,0.0,21.0,5.7,1.0,4.0,1.7,9.0,442.2,12.4,6.7,,3.2,0.44,0.0,0.07,0.66,0.09,0.0,0.33,0.33,,,,6.0,136.6,,,0.05,0.04,0
618,,81.0,,1.0,2.0,0.0,,7.0,79.7,8.2,11.3,0.0,,4.5,0.0,0.0,1.7,23.0,1487.6,7.2,2.3,371.0,1.2,0.86,1.0,0.01,0.3,0.05,0.0,0.71,0.71,0.91,0.0,,1.0,4.5,1.0,,1.0,1.0,0
619,0.0,55.0,5.0,1.0,2.0,0.0,0.0,4.0,8.3,,2.0,,24.0,3.3,1.0,2.0,1.4,10.0,,10.6,3.0,,1.6,0.5,0.0,0.08,0.4,0.06,0.25,0.5,0.5,,0.0,33.0,3.0,8.6,0.0,0.0,0.72,0.38,0
620,1.0,35.0,,1.0,3.0,1.0,0.0,5.0,69.4,56.8,13.8,0.0,20.0,4.7,0.0,6.0,1.7,85.0,2599.6,16.5,3.2,459.0,2.1,0.47,0.0,0.02,0.05,0.02,0.0,0.4,,,0.0,21.0,2.0,5.0,1.0,,0.95,0.94,0
621,0.0,54.0,3.0,1.0,2.0,0.0,0.0,2.0,12.8,13.5,6.4,0.0,10.0,4.4,,2.0,,13.0,351.8,9.7,6.7,28.0,1.4,0.69,0.0,0.05,0.15,0.03,0.0,1.0,0.5,,0.0,13.0,2.0,5.3,0.0,,0.76,0.83,0
622,1.0,51.0,2.0,1.0,1.0,0.0,0.0,24.0,204.3,18.5,8.5,0.0,1.0,0.0,1.0,0.0,1.8,27.0,,6.7,2.9,129.0,3.2,0.48,0.0,0.27,0.88,0.28,0.04,0.45,0.25,0.37,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
623,1.0,,5.0,2.0,3.0,0.0,,3.0,15.6,,5.2,,13.0,4.8,0.0,1.0,1.1,2.0,82.2,20.5,9.1,8.0,1.5,,,,1.0,0.18,0.0,0.33,0.0,1.0,0.0,13.0,1.0,,1.0,,1.0,,0
624,0.0,47.0,5.0,1.0,3.0,,0.0,3.0,14.0,14.0,4.6,0.0,1.0,0.2,1.0,1.0,,8.0,316.0,13.6,4.0,,2.3,,0.0,0.03,0.37,0.04,0.33,0.0,0.0,0.5,0.0,,1.0,0.2,0.0,,1.0,1.0,0
625,1.0,35.0,4.0,1.0,3.0,1.0,0.0,,75.6,53.1,12.6,0.0,19.0,3.7,0.0,6.0,1.8,97.0,3015.4,16.0,3.1,530.0,2.1,0.45,0.0,0.02,0.06,0.02,0.0,0.5,0.33,,0.0,26.0,3.0,4.6,1.0,0.0,0.73,0.8,0
626,0.0,38.0,2.0,1.0,4.0,,0.0,2.0,0.6,,0.3,0.0,42.0,,,5.0,1.5,32.0,1143.5,11.4,3.2,,2.7,0.43,0.0,0.0,0.06,0.0,0.0,0.5,0.5,0.18,0.0,74.0,2.0,18.1,1.0,,,,0
627,0.0,44.0,,2.0,,1.0,0.0,6.0,8.5,8.5,1.4,0.0,19.0,4.3,0.0,3.0,1.7,17.0,150.5,11.5,2.3,37.0,,0.52,,0.06,0.35,0.05,0.66,0.5,0.16,,0.0,19.0,1.0,4.3,0.0,,1.0,1.0,0
628,0.0,44.0,4.0,2.0,4.0,1.0,0.0,6.0,8.5,8.5,1.4,0.0,30.0,,0.0,3.0,1.7,,150.5,11.5,2.3,37.0,1.8,0.52,0.0,0.06,0.35,0.05,0.66,0.5,0.16,,,30.0,1.0,6.3,0.0,1.0,1.0,1.0,0
629,0.0,,5.0,1.0,2.0,0.0,0.0,3.0,31.0,47.3,10.3,0.0,84.0,15.4,1.0,1.0,2.2,6.0,111.0,,12.3,4.0,1.1,0.83,0.0,0.37,0.5,,0.33,0.33,0.0,0.0,0.0,84.0,1.0,15.4,0.0,0.0,1.0,1.0,0
630,1.0,61.0,3.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,5.4,,6903.3,10.7,8.0,157.0,1.1,0.89,,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0,10.0,1.0,,1.0,,1.0,1.0,0
631,0.0,43.0,3.0,1.0,4.0,1.0,0.0,3.0,22.8,8.0,,0.0,15.0,,0.0,7.0,1.5,59.0,1630.4,10.9,3.7,275.0,1.5,0.64,0.0,0.0,,0.01,0.0,0.0,0.33,0.05,0.0,,3.0,28.2,0.0,0.0,0.32,,0
632,1.0,65.0,2.0,1.0,2.0,0.0,0.0,5.0,53.3,16.8,10.6,0.0,1.0,2.2,1.0,0.0,1.5,6.0,68.3,11.3,2.5,17.0,1.8,0.5,0.0,0.27,0.83,,0.0,0.6,0.6,,0.0,,,,0.0,,,1.0,0
633,0.0,42.0,4.0,,4.0,1.0,,2.0,,3.0,1.7,0.0,19.0,8.4,0.0,0.0,1.0,2.0,84.0,4.9,2.8,29.0,2.0,0.0,0.0,,1.0,0.04,0.5,0.5,0.0,1.0,0.0,19.0,1.0,8.4,1.0,,1.0,,0
634,0.0,46.0,3.0,0.0,3.0,0.0,0.0,3.0,61.0,,20.3,,5.0,,0.0,,1.7,,947.0,,8.5,62.0,2.4,0.16,0.0,0.04,0.25,0.06,0.0,0.66,0.0,0.08,0.0,24.0,2.0,9.3,0.0,0.0,0.2,0.27,0
635,1.0,62.0,4.0,2.0,2.0,0.0,0.0,3.0,,17.0,8.8,0.0,23.0,6.1,0.0,5.0,2.6,25.0,492.2,8.4,4.8,38.0,1.4,0.64,0.0,0.05,0.12,0.05,0.0,1.0,,0.44,,23.0,1.0,6.1,1.0,2.0,1.0,1.0,0
636,0.0,31.0,4.0,1.0,2.0,,0.0,3.0,19.8,,6.6,0.0,14.0,12.1,0.0,5.0,1.8,9.0,228.8,9.8,,,2.0,0.44,0.0,0.09,0.33,0.08,0.33,1.0,0.33,0.22,0.0,14.0,1.0,12.1,0.0,,1.0,1.0,0
637,1.0,41.0,,1.0,6.0,1.0,,4.0,23.7,7.7,,0.0,,13.5,0.0,1.0,1.2,6.0,331.6,21.6,9.7,28.0,1.5,,0.0,0.04,0.66,0.07,0.0,0.25,0.25,0.16,0.0,23.0,,13.5,0.0,0.0,1.0,1.0,0
638,1.0,39.0,3.0,1.0,1.0,0.0,0.0,6.0,23.6,10.8,3.9,0.0,17.0,,1.0,,1.3,16.0,423.3,6.1,2.3,130.0,4.2,0.06,0.0,0.05,0.37,0.05,0.0,0.16,0.16,0.31,0.0,17.0,1.0,14.4,1.0,2.0,1.0,1.0,0
639,,59.0,2.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.6,0.0,1.0,1.5,5.0,232.0,10.1,4.9,31.0,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,1.0,5.6,1.0,,1.0,1.0,0
640,1.0,,2.0,1.0,1.0,0.0,0.0,2.0,11.6,12.0,5.8,0.0,13.0,8.0,0.0,2.0,2.3,100.0,3947.2,13.5,5.0,333.0,1.4,0.75,0.0,0.0,0.02,0.0,0.0,0.5,0.0,0.59,0.0,20.0,,11.0,1.0,2.0,0.65,0.72,0
641,1.0,51.0,2.0,1.0,1.0,0.0,0.0,15.0,,18.6,8.5,0.0,1.0,0.5,0.0,0.0,1.3,9.0,154.5,4.2,1.9,,4.3,0.33,,0.84,1.0,0.83,0.06,0.46,0.06,,0.0,1.0,1.0,0.5,0.0,,1.0,1.0,0
642,1.0,35.0,4.0,,3.0,1.0,0.0,4.0,36.6,44.0,9.1,0.0,24.0,14.6,0.0,0.0,1.4,12.0,297.0,31.7,6.3,33.0,1.5,0.5,0.0,0.11,,0.12,0.0,0.5,0.25,0.25,0.0,62.0,3.0,24.0,1.0,2.0,0.38,0.6,0
643,1.0,35.0,4.0,1.0,3.0,1.0,0.0,3.0,18.4,24.6,6.1,0.0,7.0,0.6,0.0,,1.5,63.0,1865.8,17.2,3.3,352.0,1.9,0.49,0.0,0.0,,0.0,0.0,0.33,0.33,,0.0,99.0,2.0,15.6,,2.0,,0.03,0
644,0.0,36.0,4.0,1.0,4.0,1.0,1.0,6.0,,16.3,15.9,1.0,24.0,28.8,0.0,1.0,1.5,3.0,143.7,,6.5,14.0,2.6,0.0,1.0,0.44,,0.66,0.0,0.83,0.5,,1.0,44.0,2.0,,1.0,0.0,0.54,,0
